,iso3c,Medicine,Form,Dose,generic.adj,UK.adj,SA.adj,India.adj
310,AZE,ceftriaxone,powder,forinjection1000mg,1.048131697,0.781495277,0.537278003,0.183162956
311,AZE,ceftriaxone,powder,forinjection250mg,0.816100865,1.74615351,0.32969332,0.09768691
312,AZE,chloramphenicol,2,mlampoule1000mg,0.554006886,NA,NA,0.170952092
313,AZE,chloramphenicol,powder,forinjection1000mg,0.997261239,2.210166331,NA,0.170952092
314,AZE,ciprofloxacin,2,mg,0.739587593,0.012210864,NA,0
315,AZE,clindamycin,1,mlinjection150mg,NA,0.451801957,NA,1.477514509
316,AZE,cloxacillin,powder,forinjection500mg,0.759369192,NA,1.08676687,0.146530364
317,AZE,dactinomycin,powder,forinjection500mcg,NA,NA,NA,7.167776996
318,AZE,erythromycin,powder,forinjection500mg,NA,13.57848044,NA,NA
319,AZE,fluconazole,1,mlvial2mg,0.739221267,0.012210864,NA,0
320,AZE,gentamicin,2,mlvial20mg,NA,1.74615351,NA,0.048843455
321,AZE,gentamicin,2,mlvial80mg,NA,0.952447369,0.280849865,0.048843455
322,AZE,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,4.029585023,3.809789477,14.48208436
323,AZE,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.904894738,10.37923415
324,AZE,kanamycin,powder,forinjection1g,NA,NA,NA,0.525067139
325,AZE,streptomycin,powder,forinjection1000mg,NA,NA,0.354115048,0.073265182
326,AZE,streptomycin,powder,forinjection1000mg,NA,NA,0.354115048,0.073265182
327,AZE,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.306211829,2.820709516,NA,NA
328,AZE,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.316908546,5.641419033,NA,NA
329,AZE,vancomycin,powder,forinjection250mg,1.108465575,0.879182187,1.074556006,0.341904184
330,AZE,metronidazole,100ml,vial500mg,0.748770163,0.573910594,0.109897773,0.007521892
331,BDI,amikacin,powder,forinjection1000mg,NA,23.32132866,0.538259789,0.264236624
332,BDI,amikacin,powder,forinjection100mg,NA,2.329196904,0.322955873,0.048932708
333,BDI,amikacin,powder,forinjection500mg,NA,11.6655576,0.274023165,0.137011583
334,BDI,ampicillin,powder,forinjection1000mg,0.630400078,19.92539872,1.184171535,0.127225041
335,BDI,ampicillin,powder,forinjection500mg,0.61123803,9.962699362,0.596979038,0.05871925
336,BDI,cefazolin,powder,forinjection1000mg,0.78991092,NA,0.518686705,0.254450082
337,BDI,cefotaxime,powder,forinjection250mg,0.627698993,1.282036951,0.146798124,0.05871925
338,BDI,ceftazidime,powder,forinjection1000mg,1.153471154,0.96886762,1.732217865,0.352315498
339,BDI,ceftazidime,powder,forinjection250mg,0.732434561,1.732217865,0.430607831,0.352315498
340,BDI,ceftriaxone,powder,forinjection1000mg,0.840037586,0.626338663,0.430607831,0.146798124
341,BDI,ceftriaxone,powder,forinjection250mg,0.654073722,1.399475451,0.264236624,0.078292333
342,BDI,chloramphenicol,2,mlampoule1000mg,0.444015393,NA,NA,0.137011583
343,BDI,chloramphenicol,powder,forinjection1000mg,0.799266854,1.771364032,NA,0.137011583
344,BDI,ciprofloxacin,2,mg,0.592751252,0.009786542,NA,0
345,BDI,clindamycin,1,mlinjection150mg,NA,0.36210204,NA,1.184171535
346,BDI,cloxacillin,powder,forinjection500mg,0.60860545,NA,0.871002204,0.117438499
347,BDI,dactinomycin,powder,forinjection500mcg,NA,NA,NA,5.744699927
348,BDI,erythromycin,powder,forinjection500mg,NA,10.88263427,NA,NA
349,BDI,fluconazole,1,mlvial2mg,0.592457656,0.009786542,NA,0
350,BDI,gentamicin,2,mlvial20mg,NA,1.399475451,NA,0.039146166
351,BDI,gentamicin,2,mlvial80mg,NA,0.763350246,0.225090457,0.039146166
352,BDI,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.229558732,3.053400983,11.60683835
353,BDI,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.526700492,8.318560371
354,BDI,kanamycin,powder,forinjection1g,NA,NA,NA,0.420821289
355,BDI,streptomycin,powder,forinjection1000mg,NA,NA,0.283809707,0.05871925
356,BDI,streptomycin,powder,forinjection1000mg,NA,NA,0.283809707,0.05871925
357,BDI,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.245417104,2.260691113,NA,NA
358,BDI,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.253990114,4.521382225,NA,NA
359,BDI,vancomycin,powder,forinjection250mg,0.888392888,0.704630996,0.861215662,0.274023165
360,BDI,metronidazole,100ml,vial500mg,0.600110732,0.459967456,0.088078875,0.00602851
361,BEL,amikacin,powder,forinjection1000mg,NA,25.27000339,0.583235496,0.286315607
362,BEL,amikacin,powder,forinjection100mg,NA,2.523819055,0.349941298,0.053021409
363,BEL,amikacin,powder,forinjection500mg,NA,12.64030384,0.296919889,0.148459944
364,BEL,ampicillin,powder,forinjection1000mg,0.683074808,21.59031763,1.283118091,0.137855663
365,BEL,ampicillin,powder,forinjection500mg,0.662311625,10.79515881,0.646861186,0.06362569
366,BEL,cefazolin,powder,forinjection1000mg,0.855913997,NA,0.562026932,0.275711325
367,BEL,cefotaxime,powder,forinjection250mg,0.680148027,1.389160908,0.159064226,0.06362569
368,BEL,ceftazidime,powder,forinjection1000mg,1.249852459,1.049823893,1.876957869,0.381754143
369,BEL,ceftazidime,powder,forinjection250mg,0.79363505,1.876957869,0.466588397,0.381754143
370,BEL,ceftriaxone,powder,forinjection1000mg,0.910229128,0.678674032,0.466588397,0.159064226
371,BEL,ceftriaxone,powder,forinjection250mg,0.708726566,1.516412289,0.286315607,0.084834254
372,BEL,chloramphenicol,2,mlampoule1000mg,0.481116263,NA,NA,0.148459944
373,BEL,chloramphenicol,powder,forinjection1000mg,0.86605169,1.919374995,NA,0.148459944
374,BEL,ciprofloxacin,2,mg,0.642280137,0.010604282,NA,0
375,BEL,clindamycin,1,mlinjection150mg,NA,0.392358424,NA,1.283118091
376,BEL,cloxacillin,powder,forinjection500mg,0.659459073,NA,0.943781075,0.127251381
377,BEL,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.224713383
378,BEL,erythromycin,powder,forinjection500mg,NA,11.7919613,NA,NA
379,BEL,fluconazole,1,mlvial2mg,0.641962008,0.010604282,NA,0
380,BEL,gentamicin,2,mlvial20mg,NA,1.516412289,NA,0.042417127
381,BEL,gentamicin,2,mlvial80mg,NA,0.827133976,0.24389848,0.042417127
382,BEL,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.499412975,3.308535904,12.57667815
383,BEL,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.654267952,9.013639482
384,BEL,kanamycin,powder,forinjection1g,NA,NA,NA,0.455984115
385,BEL,streptomycin,powder,forinjection1000mg,NA,NA,0.307524171,0.06362569
386,BEL,streptomycin,powder,forinjection1000mg,NA,NA,0.307524171,0.06362569
387,BEL,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.265923573,2.449589083,NA,NA
388,BEL,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.275212924,4.899178165,NA,NA
389,BEL,vancomycin,powder,forinjection250mg,0.962624884,0.763508285,0.933176793,0.296919889
390,BEL,metronidazole,100ml,vial500mg,0.650254556,0.498401242,0.095438536,0.006532238
391,BEN,amikacin,powder,forinjection1000mg,NA,24.0768652,0.555697686,0.272797046
392,BEN,amikacin,powder,forinjection100mg,NA,2.404655442,0.333418612,0.050517971
393,BEN,amikacin,powder,forinjection500mg,NA,12.0434844,0.28290064,0.14145032
394,BEN,ampicillin,powder,forinjection1000mg,0.650823026,20.57091798,1.22253491,0.131346726
395,BEN,ampicillin,powder,forinjection500mg,0.631040189,10.28545899,0.616319252,0.060621566
396,BEN,cefazolin,powder,forinjection1000mg,0.81550151,NA,0.535490498,0.262693452
397,BEN,cefotaxime,powder,forinjection250mg,0.648034434,1.323570853,0.151553914,0.060621566
398,BEN,ceftazidime,powder,forinjection1000mg,1.190839934,1.000255835,1.78833619,0.363729395
399,BEN,ceftazidime,powder,forinjection250mg,0.756163101,1.78833619,0.444558149,0.363729395
400,BEN,ceftriaxone,powder,forinjection1000mg,0.86725212,0.646630035,0.444558149,0.151553914
401,BEN,ceftriaxone,powder,forinjection250mg,0.675263621,1.444813984,0.272797046,0.080828754
402,BEN,chloramphenicol,2,mlampoule1000mg,0.458400073,NA,NA,0.14145032
403,BEN,chloramphenicol,powder,forinjection1000mg,0.825160546,1.828750567,NA,0.14145032
404,BEN,ciprofloxacin,2,mg,0.611954499,0.010103594,NA,0
405,BEN,clindamycin,1,mlinjection150mg,NA,0.373832989,NA,1.22253491
406,BEN,cloxacillin,powder,forinjection500mg,0.628322322,NA,0.899219892,0.121243132
407,BEN,dactinomycin,powder,forinjection500mcg,NA,NA,NA,5.930809851
408,BEN,erythromycin,powder,forinjection500mg,NA,11.23519686,NA,NA
409,BEN,fluconazole,1,mlvial2mg,0.611651391,0.010103594,NA,0
410,BEN,gentamicin,2,mlvial20mg,NA,1.444813984,NA,0.040414377
411,BEN,gentamicin,2,mlvial80mg,NA,0.788080355,0.232382669,0.040414377
412,BEN,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.334186117,3.15232142,11.98286283
413,BEN,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.57616071,8.58805515
414,BEN,kanamycin,powder,forinjection1g,NA,NA,NA,0.434454555
415,BEN,streptomycin,powder,forinjection1000mg,NA,NA,0.293004235,0.060621566
416,BEN,streptomycin,powder,forinjection1000mg,NA,NA,0.293004235,0.060621566
417,BEN,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.253367834,2.333930282,NA,NA
418,BEN,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.262218583,4.667860564,NA,NA
419,BEN,vancomycin,powder,forinjection250mg,0.917173979,0.727458789,0.889116298,0.28290064
420,BEN,metronidazole,100ml,vial500mg,0.619552402,0.474868932,0.090932349,0.006223814
421,BFA,amikacin,powder,forinjection1000mg,NA,24.41665459,0.563540077,0.276646947
422,BFA,amikacin,powder,forinjection100mg,NA,2.438591604,0.338124046,0.051230916
423,BFA,amikacin,powder,forinjection500mg,NA,12.21345039,0.28689313,0.143446565
424,BFA,ampicillin,powder,forinjection1000mg,0.660007892,20.86122902,1.239788169,0.133200382
425,BFA,ampicillin,powder,forinjection500mg,0.639945865,10.43061451,0.625017176,0.061477099
426,BFA,cefazolin,powder,forinjection1000mg,0.827010432,NA,0.54304771,0.266400764
427,BFA,cefotaxime,powder,forinjection250mg,0.657179945,1.342250001,0.153692748,0.061477099
428,BFA,ceftazidime,powder,forinjection1000mg,1.207645892,1.014372138,1.813574428,0.368862596
429,BFA,ceftazidime,powder,forinjection250mg,0.766834598,1.813574428,0.450832061,0.368862596
430,BFA,ceftriaxone,powder,forinjection1000mg,0.879491382,0.655755726,0.450832061,0.153692748
431,BFA,ceftriaxone,powder,forinjection250mg,0.684793409,1.465204199,0.276646947,0.081969466
432,BFA,chloramphenicol,2,mlampoule1000mg,0.464869332,NA,NA,0.143446565
433,BFA,chloramphenicol,powder,forinjection1000mg,0.836805783,1.854559161,NA,0.143446565
434,BFA,ciprofloxacin,2,mg,0.620590825,0.010246183,NA,0
435,BFA,clindamycin,1,mlinjection150mg,NA,0.379108779,NA,1.239788169
436,BFA,cloxacillin,powder,forinjection500mg,0.637189642,NA,0.911910306,0.122954199
437,BFA,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.014509545
438,BFA,erythromycin,powder,forinjection500mg,NA,11.39375573,NA,NA
439,BFA,fluconazole,1,mlvial2mg,0.620283439,0.010246183,NA,0
440,BFA,gentamicin,2,mlvial20mg,NA,1.465204199,NA,0.040984733
441,BFA,gentamicin,2,mlvial80mg,NA,0.799202291,0.235662214,0.040984733
442,BFA,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.38124046,3.196809162,12.15197329
443,BFA,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.598404581,8.70925573
444,BFA,kanamycin,powder,forinjection1g,NA,NA,NA,0.440585878
445,BFA,streptomycin,powder,forinjection1000mg,NA,NA,0.297139313,0.061477099
446,BFA,streptomycin,powder,forinjection1000mg,NA,NA,0.297139313,0.061477099
447,BFA,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.256943536,2.366868322,NA,NA
448,BFA,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.265919193,4.733736644,NA,NA
449,BFA,vancomycin,powder,forinjection250mg,0.930117773,0.737725191,0.901664123,0.28689313
450,BFA,metronidazole,100ml,vial500mg,0.628295955,0.481570611,0.092215649,0.006311649
451,BGD,amikacin,powder,forinjection1000mg,NA,25.95640801,0.599077818,0.294092747
452,BGD,amikacin,powder,forinjection100mg,NA,2.592373104,0.359446691,0.05446162
453,BGD,amikacin,powder,forinjection500mg,NA,12.98365017,0.304985071,0.152492536
454,BGD,ampicillin,powder,forinjection1000mg,0.701629048,22.1767716,1.3179712,0.141600212
455,BGD,ampicillin,powder,forinjection500mg,0.680301878,11.0883858,0.664431762,0.065353944
456,BGD,cefazolin,powder,forinjection1000mg,0.879163037,NA,0.57729317,0.283200423
457,BGD,cefotaxime,powder,forinjection250mg,0.698622767,1.42689444,0.163384859,0.065353944
458,BGD,ceftazidime,powder,forinjection1000mg,1.28380198,1.078340073,1.927941342,0.392123663
459,BGD,ceftazidime,powder,forinjection250mg,0.815192418,1.927941342,0.479262255,0.392123663
460,BGD,ceftriaxone,powder,forinjection1000mg,0.93495352,0.697108734,0.479262255,0.163384859
461,BGD,ceftriaxone,powder,forinjection250mg,0.72797758,1.557602327,0.294092747,0.087138592
462,BGD,chloramphenicol,2,mlampoule1000mg,0.494184738,NA,NA,0.152492536
463,BGD,chloramphenicol,powder,forinjection1000mg,0.889576098,1.971510638,NA,0.152492536
464,BGD,ciprofloxacin,2,mg,0.659726278,0.010892324,NA,0
465,BGD,clindamycin,1,mlinjection150mg,NA,0.403015987,NA,1.3179712
466,BGD,cloxacillin,powder,forinjection500mg,0.677371843,NA,0.969416833,0.130707888
467,BGD,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.393794168
468,BGD,erythromycin,powder,forinjection500mg,NA,12.11226425,NA,NA
469,BGD,fluconazole,1,mlvial2mg,0.659399508,0.010892324,NA,0
470,BGD,gentamicin,2,mlvial20mg,NA,1.557602327,NA,0.043569296
471,BGD,gentamicin,2,mlvial80mg,NA,0.849601269,0.250523451,0.043569296
472,BGD,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.594466909,3.398405078,12.91829622
473,BGD,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.699202539,9.258475372
474,BGD,kanamycin,powder,forinjection1g,NA,NA,NA,0.468369931
475,BGD,streptomycin,powder,forinjection1000mg,NA,NA,0.315877395,0.065353944
476,BGD,streptomycin,powder,forinjection1000mg,NA,NA,0.315877395,0.065353944
477,BGD,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.273146808,2.516126836,NA,NA
478,BGD,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.282688484,5.032253673,NA,NA
479,BGD,vancomycin,powder,forinjection250mg,0.988772493,0.784247326,0.958524509,0.304985071
480,BGD,metronidazole,100ml,vial500mg,0.667917306,0.511939226,0.098030916,0.006709672
481,BGR,amikacin,powder,forinjection1000mg,NA,27.28629026,0.629771701,0.309160653
482,BGR,amikacin,powder,forinjection100mg,NA,2.725193908,0.377863021,0.057251973
483,BGR,amikacin,powder,forinjection500mg,NA,13.64887033,0.320611048,0.160305524
484,BGR,ampicillin,powder,forinjection1000mg,0.737577166,23.31300335,1.385497743,0.148855129
485,BGR,ampicillin,powder,forinjection500mg,0.715157294,11.65650167,0.698474069,0.068702367
486,BGR,cefazolin,powder,forinjection1000mg,0.924207147,NA,0.606870912,0.297710259
487,BGR,cefotaxime,powder,forinjection250mg,0.734416857,1.500001689,0.171755919,0.068702367
488,BGR,ceftazidime,powder,forinjection1000mg,1.349577855,1.133589063,2.026719839,0.412214205
489,BGR,ceftazidime,powder,forinjection250mg,0.85695898,2.026719839,0.503817361,0.412214205
490,BGR,ceftriaxone,powder,forinjection1000mg,0.982856068,0.732825253,0.503817361,0.171755919
491,BGR,ceftriaxone,powder,forinjection250mg,0.765275671,1.637406424,0.309160653,0.091603157
492,BGR,chloramphenicol,2,mlampoule1000mg,0.519504402,NA,NA,0.160305524
493,BGR,chloramphenicol,powder,forinjection1000mg,0.935153725,2.072521417,NA,0.160305524
494,BGR,ciprofloxacin,2,mg,0.693527498,0.011450395,NA,0
495,BGR,clindamycin,1,mlinjection150mg,NA,0.423664599,NA,1.385497743
496,BGR,cloxacillin,powder,forinjection500mg,0.712077138,NA,1.019085117,0.137404735
497,BGR,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.721381613
498,BGR,erythromycin,powder,forinjection500mg,NA,12.73283876,NA,NA
499,BGR,fluconazole,1,mlvial2mg,0.693183987,0.011450395,NA,0
500,BGR,gentamicin,2,mlvial20mg,NA,1.637406424,NA,0.045801578
501,BGR,gentamicin,2,mlvial80mg,NA,0.893130777,0.263359075,0.045801578
502,BGR,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.778630209,3.572523106,13.58016796
503,BGR,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.786261553,9.732835386
504,BGR,kanamycin,powder,forinjection1g,NA,NA,NA,0.492366967
505,BGR,streptomycin,powder,forinjection1000mg,NA,NA,0.332061443,0.068702367
506,BGR,streptomycin,powder,forinjection1000mg,NA,NA,0.332061443,0.068702367
507,BGR,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.287141545,2.645041146,NA,NA
508,BGR,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.29717209,5.290082292,NA,NA
509,BGR,vancomycin,powder,forinjection250mg,1.039432468,0.824428409,1.007634722,0.320611048
510,BGR,metronidazole,100ml,vial500mg,0.702138195,0.538168545,0.103053551,0.007053443
511,BHR,amikacin,powder,forinjection1000mg,NA,26.44798409,0.610423468,0.29966243
512,BHR,amikacin,powder,forinjection100mg,NA,2.641468827,0.366254081,0.055493043
513,BHR,amikacin,powder,forinjection500mg,NA,13.22954135,0.310761038,0.155380519
514,BHR,ampicillin,powder,forinjection1000mg,0.714916868,22.59676694,1.34293163,0.144281911
515,BHR,ampicillin,powder,forinjection500mg,0.693185792,11.29838347,0.677015119,0.066591651
516,BHR,cefazolin,powder,forinjection1000mg,0.895813088,NA,0.588226251,0.288563821
517,BHR,cefotaxime,powder,forinjection250mg,0.711853652,1.453917715,0.166479128,0.066591651
518,BHR,ceftazidime,powder,forinjection1000mg,1.308115295,1.098762243,1.964453707,0.399549907
519,BHR,ceftazidime,powder,forinjection250mg,0.83063096,1.964453707,0.488338775,0.399549907
520,BHR,ceftriaxone,powder,forinjection1000mg,0.952660161,0.710310945,0.488338775,0.166479128
521,BHR,ceftriaxone,powder,forinjection250mg,0.741764402,1.587101018,0.29966243,0.088788868
522,BHR,chloramphenicol,2,mlampoule1000mg,0.503543868,NA,NA,0.155380519
523,BHR,chloramphenicol,powder,forinjection1000mg,0.906423357,2.008848141,NA,0.155380519
524,BHR,ciprofloxacin,2,mg,0.672220521,0.011098609,NA,0
525,BHR,clindamycin,1,mlinjection150mg,NA,0.410648515,NA,1.34293163
526,BHR,cloxacillin,powder,forinjection500mg,0.690200266,NA,0.987776158,0.133183302
527,BHR,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.514883198
528,BHR,erythromycin,powder,forinjection500mg,NA,12.34165267,NA,NA
529,BHR,fluconazole,1,mlvial2mg,0.671887562,0.011098609,NA,0
530,BHR,gentamicin,2,mlvial20mg,NA,1.587101018,NA,0.044394434
531,BHR,gentamicin,2,mlvial80mg,NA,0.865691464,0.255267996,0.044394434
532,BHR,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.66254081,3.462765857,13.1629497
533,BHR,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.731382928,9.433817238
534,BHR,kanamycin,powder,forinjection1g,NA,NA,NA,0.477240166
535,BHR,streptomycin,powder,forinjection1000mg,NA,NA,0.321859647,0.066591651
536,BHR,streptomycin,powder,forinjection1000mg,NA,NA,0.321859647,0.066591651
537,BHR,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.278319806,2.563778567,NA,NA
538,BHR,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.288042187,5.127557134,NA,NA
539,BHR,vancomycin,powder,forinjection250mg,1.007498385,0.799099813,0.976677549,0.310761038
540,BHR,metronidazole,100ml,vial500mg,0.680566674,0.5216346,0.099887477,0.006836743
541,BHS,amikacin,powder,forinjection1000mg,NA,24.74694897,0.571163321,0.280389267
542,BHS,amikacin,powder,forinjection100mg,NA,2.471579461,0.342697992,0.051923938
543,BHS,amikacin,powder,forinjection500mg,NA,12.37866688,0.290774054,0.145387027
544,BHS,ampicillin,powder,forinjection1000mg,0.668936096,21.14342766,1.256559306,0.135002239
545,BHS,ampicillin,powder,forinjection500mg,0.648602682,10.57171383,0.633472047,0.062308726
546,BHS,cefazolin,powder,forinjection1000mg,0.83819775,NA,0.550393745,0.270004479
547,BHS,cefotaxime,powder,forinjection250mg,0.666069895,1.360407182,0.155771815,0.062308726
548,BHS,ceftazidime,powder,forinjection1000mg,1.223982227,1.028093977,1.838107414,0.373852355
549,BHS,ceftazidime,powder,forinjection250mg,0.777207893,1.838107414,0.456930657,0.373852355
550,BHS,ceftriaxone,powder,forinjection1000mg,0.891388633,0.66462641,0.456930657,0.155771815
551,BHS,ceftriaxone,powder,forinjection250mg,0.694056898,1.485024634,0.280389267,0.083078301
552,BHS,chloramphenicol,2,mlampoule1000mg,0.471157816,NA,NA,0.145387027
553,BHS,chloramphenicol,powder,forinjection1000mg,0.848125607,1.879646565,NA,0.145387027
554,BHS,ciprofloxacin,2,mg,0.628985818,0.010384788,NA,0
555,BHS,clindamycin,1,mlinjection150mg,NA,0.384237143,NA,1.256559306
556,BHS,cloxacillin,powder,forinjection500mg,0.645809174,NA,0.924246101,0.124617452
557,BHS,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.095870351
558,BHS,erythromycin,powder,forinjection500mg,NA,11.54788387,NA,NA
559,BHS,fluconazole,1,mlvial2mg,0.628674275,0.010384788,NA,0
