,Country (ISO3 Code),WHO-CHOICE Region,World Bank Geographical Region,World Health Organization Region,World Bank Income Status,Gram stain,Antibiotic Class,Syndrome,Regional Level of MA for LOS,Number of Studies in MA for LOS,Mean Cost - from Excess LOS,Low 95% UI Bound - from Excess LOS,High 95% UI Bound - from Excess LOS,Regional Level of MA for Extracted Costs,Number of Studies in MA for Extracted Costs,Mean Cost - from Extracted Costs,Low 95% UI Bound - from Exctraced Costs,High 95% UI Bound - from Extraced Costs,Mean Cost - Across Both,Low 95% UI Bound - Across Both,High 95% UI Bound - Across Both
168,BEL,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,SSTI,whoc,1,12722,3138,32700,NA,NA,NA,NA,NA,12722,3138,32700
169,BEL,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,income,1,10389,-9853,28700,10389,-9853,28700
170,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,BSI,global,3,45,18,98,global,2,576,-552,1661,310,-375,1477
171,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,BSI,global,4,59,15,145,NA,NA,NA,NA,NA,59,15,145
172,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,BSI,global,3,80,27,185,global,2,24053,-16618,63748,12066,-8608,57552
173,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,BSI,global,5,67,27,144,global,3,983,-702,2688,525,-358,2399
174,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,COL/INF,whoc,1,45,19,95,global,2,1819,-769,4431,932,-284,3921
175,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,COL/INF,global,9,57,22,127,NA,NA,NA,NA,NA,57,22,127
176,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,COL/INF,global,3,60,-1,157,global,5,13453,-1067,28322,6756,-8,25838
177,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,COL/INF,global,7,93,37,203,global,4,33062,2004,67311,16577,37,62462
178,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,IAI,global,1,15,0,40,global,1,34211,-36260,103568,17113,-21211,92282
179,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,RTI,global,1,121,-385,702,global,1,4956,-5156,14483,2538,-3133,13132
180,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSI,global,3,98,36,217,global,2,86480,-33052,205493,43289,-12315,185007
181,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSTI,global,1,107,27,279,NA,NA,NA,NA,NA,107,27,279
182,BEN,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10011,-8876,28778,10011,-8876,28778
183,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,BSI,global,3,35,13,72,global,2,590,-510,1655,313,-343,1532
184,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,BSI,global,4,46,12,107,NA,NA,NA,NA,NA,46,12,107
185,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,BSI,global,3,63,19,135,global,2,24505,-14831,63075,12284,-8140,57120
186,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,BSI,global,5,53,19,106,global,3,1044,-716,2701,548,-461,2523
187,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,COL/INF,whoc,1,35,13,68,global,2,1796,-587,4266,915,-208,3857
188,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,COL/INF,global,9,44,15,98,NA,NA,NA,NA,NA,44,15,98
189,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,COL/INF,global,3,47,1,125,global,5,13166,81,27478,6606,1,24889
190,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,COL/INF,global,7,73,26,147,global,4,33400,-2513,69671,16737,25,64271
191,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,IAI,global,1,12,-1,33,global,1,32923,-32154,102526,16467,-24981,91852
192,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,RTI,global,1,95,-278,595,global,1,5047,-4248,14733,2571,-3189,13309
193,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSI,global,3,78,25,166,global,2,81785,-37581,198016,40931,-19920,185320
194,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSTI,global,1,84,19,208,NA,NA,NA,NA,NA,84,19,208
195,BFA,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9490,-9536,29503,9490,-9536,29503
196,BGD,SEARO D,South Asia,SEARO,Lower middle income,gn,3g cephalosporins,BSI,global,3,53,21,111,global,2,594,-485,1734,324,-327,1526
197,BGD,SEARO D,South Asia,SEARO,Lower middle income,gn,carbapenems,BSI,global,4,69,18,164,NA,NA,NA,NA,NA,69,18,164
198,BGD,SEARO D,South Asia,SEARO,Lower middle income,gp,glycopeptides,BSI,global,3,93,29,208,global,2,23655,-20085,63603,11874,-10808,59180
199,BGD,SEARO D,South Asia,SEARO,Lower middle income,gp,penicillins,BSI,global,5,79,31,168,global,3,1045,-647,2865,562,-386,2564
200,BGD,SEARO D,South Asia,SEARO,Lower middle income,gn,3g cephalosporins,COL/INF,income,1,53,21,109,global,2,1806,-755,4273,929,-305,3822
201,BGD,SEARO D,South Asia,SEARO,Lower middle income,gn,carbapenems,COL/INF,global,9,67,25,146,NA,NA,NA,NA,NA,67,25,146
202,BGD,SEARO D,South Asia,SEARO,Lower middle income,gp,glycopeptides,COL/INF,global,3,71,3,189,global,5,13013,-1873,27276,6542,-8,25133
203,BGD,SEARO D,South Asia,SEARO,Lower middle income,gp,penicillins,COL/INF,global,7,110,42,239,global,4,33505,-2424,69217,16807,40,63396
204,BGD,SEARO D,South Asia,SEARO,Lower middle income,gp,glycopeptides,IAI,global,1,17,-1,46,global,1,34412,-31262,99250,17215,-23484,90381
205,BGD,SEARO D,South Asia,SEARO,Lower middle income,gn,carbapenems,RTI,global,1,129,-443,814,global,1,4953,-5112,15311,2541,-3744,13610
206,BGD,SEARO D,South Asia,SEARO,Lower middle income,gp,penicillins,SSI,global,3,118,42,252,global,2,84990,-26455,198832,42554,-8079,182298
207,BGD,SEARO D,South Asia,SEARO,Lower middle income,gp,penicillins,SSTI,global,1,125,28,291,NA,NA,NA,NA,NA,125,28,291
208,BGD,SEARO D,South Asia,SEARO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9524,-10303,29492,9524,-10303,29492
209,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,BSI,income,2,763,269,1654,income,2,612,-451,1657,688,-274,1657
210,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,BSI,income,1,3211,68,9110,NA,NA,NA,NA,NA,3211,68,9110
211,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,BSI,global,3,1353,397,3145,global,2,23890,-15280,61881,12622,-9733,56912
212,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,BSI,income,2,1077,402,2318,income,2,913,-693,2502,995,-449,2447
213,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,1723,202,4517,income,2,1783,-771,4197,1753,-383,4366
214,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,COL/INF,income,1,642,238,1361,NA,NA,NA,NA,NA,642,238,1361
215,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,COL/INF,global,3,1012,36,2869,global,5,13582,-1440,28838,7297,-54,26114
216,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,COL/INF,wbregion,2,895,257,2154,global,4,33230,-1065,67256,17062,228,62704
217,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,IAI,global,1,250,-9,716,global,1,35088,-35304,102099,17669,-23133,91158
218,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,RTI,income,1,2092,-6884,11942,income,1,5233,-5108,14531,3663,-5595,13664
219,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSI,wbregion,1,1068,186,2647,global,2,84171,-36881,197246,42620,-13938,184899
220,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSTI,wbregion,1,1809,380,4425,NA,NA,NA,NA,NA,1809,380,4425
221,BGR,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10340,-9100,30145,10340,-9100,30145
222,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gn,3g cephalosporins,BSI,income,3,1146,436,2638,income,2,600,-495,1669,873,-315,2231
223,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gn,carbapenems,BSI,income,3,1314,337,3296,NA,NA,NA,NA,NA,1314,337,3296
224,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gp,glycopeptides,BSI,income,3,2006,595,4700,income,2,23007,-16429,62102,12506,-9680,55621
225,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gp,penicillins,BSI,income,5,1708,628,3808,income,3,998,-778,2746,1353,-441,3418
226,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gn,3g cephalosporins,COL/INF,income,1,167,-446,896,global,2,1766,-888,4341,966,-574,4042
227,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gn,carbapenems,COL/INF,whoc,1,962,373,2111,NA,NA,NA,NA,NA,962,373,2111
228,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gp,glycopeptides,COL/INF,income,3,1567,33,4361,income,5,13470,203,27302,7518,36,24969
229,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gp,penicillins,COL/INF,income,7,2377,875,5175,income,4,33079,-619,70063,17728,844,62570
230,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gp,glycopeptides,IAI,income,1,365,-1,993,income,1,35401,-30562,103376,17883,-21329,96053
231,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gn,carbapenems,RTI,global,1,2832,-8665,18259,global,1,5352,-4248,16018,4092,-7330,16938
232,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gp,penicillins,SSI,income,3,2531,923,6074,income,2,84270,-33136,205766,43401,-13747,185553
233,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gp,penicillins,SSTI,income,1,2757,676,7099,NA,NA,NA,NA,NA,2757,676,7099
234,BHR,EMRO E,Middle East & North Africa,EMRO,High income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,income,1,9769,-9850,29388,9769,-9850,29388
235,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gn,3g cephalosporins,BSI,income,3,4101,1669,8899,income,2,587,-532,1647,2344,-363,7788
236,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gn,carbapenems,BSI,income,3,4855,1256,11994,NA,NA,NA,NA,NA,4855,1256,11994
237,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gp,glycopeptides,BSI,income,3,7157,2432,16335,income,2,24165,-13885,64228,15661,-6281,56232
238,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gp,penicillins,BSI,income,5,6128,2448,13926,income,3,1033,-684,2761,3581,-414,11657
239,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gn,3g cephalosporins,COL/INF,income,1,558,-1422,3416,global,2,1816,-915,4372,1187,-1286,4103
240,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gn,carbapenems,COL/INF,income,8,6562,1236,16381,NA,NA,NA,NA,NA,6562,1236,16381
241,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gp,glycopeptides,COL/INF,income,3,5547,-210,15239,income,5,13087,-25,26930,9317,-198,25009
242,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gp,penicillins,COL/INF,income,7,8507,3410,18916,income,4,32547,-2422,65166,20527,2615,60913
243,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gp,glycopeptides,IAI,income,1,1347,-79,3859,income,1,37732,-30489,106038,19539,-21994,95571
244,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gn,carbapenems,RTI,global,1,11680,-29325,64221,global,1,5020,-5297,14248,8350,-23429,52708
245,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gp,penicillins,SSI,income,3,8945,3168,19809,income,2,84278,-27348,193526,46611,-15315,175740
246,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gp,penicillins,SSTI,income,1,9790,2038,24864,NA,NA,NA,NA,NA,9790,2038,24864
247,BHS,AMRO B,Latin America & Caribbean,PAHO,High income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,income,1,10321,-10361,29167,10321,-10361,29167
248,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,BSI,income,2,391,150,804,income,2,595,-451,1699,493,-309,1540
249,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,BSI,income,1,1578,27,4477,NA,NA,NA,NA,NA,1578,27,4477
250,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,BSI,global,3,685,213,1580,global,2,22471,-15715,61494,11578,-10014,55194
251,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,BSI,income,2,552,203,1189,income,2,962,-923,2706,757,-594,2419
252,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,873,71,2223,income,2,1684,-865,4276,1278,-461,3877
253,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,COL/INF,income,1,330,127,665,NA,NA,NA,NA,NA,330,127,665
254,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,COL/INF,global,3,530,-3,1423,global,5,13238,-99,27778,6884,-3,25420
255,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,COL/INF,wbregion,2,457,136,1036,global,4,32934,-1565,68689,16696,121,61326
256,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,IAI,global,1,129,-3,365,global,1,33327,-30865,103418,16728,-20476,91915
257,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,RTI,income,1,1035,-2987,6324,income,1,5103,-5181,15013,3069,-4479,13403
258,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSI,wbregion,1,552,117,1341,global,2,82374,-32510,193688,41463,-12681,181811
259,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSTI,wbregion,1,932,201,2180,NA,NA,NA,NA,NA,932,201,2180
260,BIH,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9877,-9029,30783,9877,-9029,30783
261,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,BSI,income,2,589,231,1280,income,2,583,-473,1716,586,-344,1563
262,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,BSI,income,1,2469,39,6895,NA,NA,NA,NA,NA,2469,39,6895
263,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,BSI,global,3,1035,317,2342,global,2,23477,-15737,63647,12256,-10477,56629
264,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,BSI,income,2,833,299,1842,income,2,947,-682,2628,890,-461,2414
265,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,1344,138,3570,income,2,1731,-784,4289,1538,-340,4102
266,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,COL/INF,income,1,496,192,1069,NA,NA,NA,NA,NA,496,192,1069
267,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,COL/INF,global,3,810,25,2212,global,5,13287,84,26594,7048,25,24336
268,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,COL/INF,wbregion,2,679,205,1600,global,4,32120,-3124,66644,16400,154,62390
269,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,IAI,global,1,195,0,530,global,1,37085,-25445,104342,18640,-19030,92514
270,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,RTI,income,1,1728,-4736,9358,income,1,5024,-4266,14458,3376,-4615,13798
271,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSI,wbregion,1,831,164,2065,global,2,87507,-34340,198844,44169,-8986,185279
272,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSTI,wbregion,1,1386,310,3384,NA,NA,NA,NA,NA,1386,310,3384
273,BLR,EURO C,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9885,-9855,31324,9885,-9855,31324
274,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,BSI,income,2,459,189,922,income,2,621,-424,1620,540,-262,1529
275,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,BSI,income,1,1998,141,5482,NA,NA,NA,NA,NA,1998,141,5482
276,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,BSI,global,3,795,259,1808,global,2,25267,-12979,63280,13031,-7054,58511
277,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,BSI,income,2,648,246,1398,income,2,964,-717,2719,806,-425,2386
278,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,1055,119,2805,income,2,1793,-669,4304,1424,-218,3933
279,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,COL/INF,income,1,385,154,795,NA,NA,NA,NA,NA,385,154,795
280,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,COL/INF,global,3,624,34,1763,global,5,13129,-973,26836,6877,-50,24495
281,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,COL/INF,global,7,941,375,1948,global,4,33643,-2196,68308,17292,348,63475
282,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,IAI,global,1,151,3,398,global,1,32570,-35116,95353,16361,-24795,86080
283,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,RTI,income,1,1196,-4373,7094,income,1,5296,-4150,15210,3246,-4312,13899
284,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSI,global,3,1008,351,2093,global,2,86427,-27208,196775,43717,-7072,180308
285,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSTI,global,1,1093,258,2556,NA,NA,NA,NA,NA,1093,258,2556
286,BLZ,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10203,-10080,31492,10203,-10080,31492
287,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gn,3g cephalosporins,BSI,global,3,214,79,486,global,2,605,-419,1668,410,-281,1507
288,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gn,carbapenems,BSI,global,4,276,68,684,NA,NA,NA,NA,NA,276,68,684
289,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,glycopeptides,BSI,global,3,376,112,963,global,2,24106,-14067,63509,12241,-9591,57381
290,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,penicillins,BSI,global,5,318,120,729,global,3,1041,-699,2844,680,-419,2507
291,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gn,3g cephalosporins,COL/INF,income,1,213,80,471,global,2,1802,-695,4533,1007,-314,3940
292,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gn,carbapenems,COL/INF,global,9,267,94,625,NA,NA,NA,NA,NA,267,94,625
293,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,glycopeptides,COL/INF,global,3,287,-2,836,global,5,13205,-956,26092,6746,-20,24326
294,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,penicillins,COL/INF,global,7,442,166,991,global,4,33079,-1268,68441,16760,155,63049
295,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,glycopeptides,IAI,global,1,72,0,207,global,1,35947,-30326,107749,18010,-22821,94396
296,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gn,carbapenems,RTI,global,1,538,-1711,3283,global,1,4953,-5077,14951,2746,-3328,13163
297,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,penicillins,SSI,global,3,467,160,1032,global,2,85453,-26569,198270,42960,-6738,180946
298,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,penicillins,SSTI,global,1,510,115,1314,NA,NA,NA,NA,NA,510,115,1314
299,BOL,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10003,-9689,28921,10003,-9689,28921
300,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,BSI,income,2,136,57,299,income,2,596,-476,1593,366,-276,1470
301,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,BSI,income,1,567,1,1572,NA,NA,NA,NA,NA,567,1,1572
302,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,BSI,global,3,240,80,547,global,2,23689,-16538,61302,11965,-8020,55515
303,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,BSI,income,2,192,78,421,income,2,947,-732,2677,570,-511,2335
304,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,308,24,862,income,2,1796,-687,4333,1052,-340,3898
305,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,COL/INF,income,1,115,47,248,NA,NA,NA,NA,NA,115,47,248
306,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,COL/INF,global,3,179,0,480,global,5,13559,-330,28150,6869,-5,25731
307,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,COL/INF,global,7,279,114,618,global,4,32894,-4315,65576,16586,104,61567
308,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,IAI,global,1,43,-2,124,global,1,35763,-31488,105162,17903,-17788,92453
309,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,RTI,income,1,352,-1017,2200,income,1,4773,-5107,14584,2563,-3314,13163
310,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSI,global,3,301,112,630,global,2,83750,-24763,193570,42025,-6224,175706
311,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSTI,global,1,325,77,794,NA,NA,NA,NA,NA,325,77,794
312,BRA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9901,-9823,29794,9901,-9823,29794
313,BRB,AMRO B,Latin America & Caribbean,PAHO,High income,gn,3g cephalosporins,BSI,income,3,2946,1131,6440,income,2,589,-460,1742,1767,-340,5569
314,BRB,AMRO B,Latin America & Caribbean,PAHO,High income,gn,carbapenems,BSI,income,3,3428,932,8467,NA,NA,NA,NA,NA,3428,932,8467
315,BRB,AMRO B,Latin America & Caribbean,PAHO,High income,gp,glycopeptides,BSI,income,3,5223,1650,11819,income,2,23242,-12414,61472,14233,-7850,55499
316,BRB,AMRO B,Latin America & Caribbean,PAHO,High income,gp,penicillins,BSI,income,5,4397,1668,9707,income,3,1011,-774,2732,2704,-458,8535
317,BRB,AMRO B,Latin America & Caribbean,PAHO,High income,gn,3g cephalosporins,COL/INF,income,1,415,-1082,2290,global,2,1774,-861,4147,1095,-996,3824
