"","iso3c","year","country.x","who.region","whoc.region","wb.region","Income.group","missing_flag.x","basecase_Y.2019usd","basecase_Y_PC.2019usd","missing_flag.y","sc1_ecoli_Y.2019usd","sc1_ecoli_Y_PC.2019usd","missing_flag.x.x","sc2_ecoli_Y.2019usd","sc2_ecoli_Y_PC.2019usd","missing_flag.y.y","sc1_saureus_Y.2019usd","sc1_saureus_Y_PC.2019usd","missing_flag","sc2_saureus_Y.2019usd","sc2_saureus_Y_PC.2019usd"
"107","ATG",2023,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4412070644.74953,44120.7064474953,1,4411996465.10508,44120.7210553501,1,4411845857.95384,44120.7507153196,1,4412026958.89228,44120.7150494711,1,4411925025.22784,44120.7351214483
"108","ATG",2024,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4448483616.91055,44044.3922466391,1,4448408941.5021,44044.4102282699,1,4448257327.80157,44044.4467384064,1,4448439639.08152,44044.402835295,1,4448337024.15041,44044.4275430253
"109","ATG",2025,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4485009603.84627,43970.6823906497,1,4484934444.98431,43970.7038340824,1,4484781849.72898,43970.7473731207,1,4484965341.29454,43970.6950178202,1,4484862062.01149,43970.724482258
"110","ATG",2026,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4478482782.11158,43906.6939422704,1,4478407862.61821,43906.718881494,1,4478255753.35607,43906.7695184499,1,4478438660.5214,43906.7086279702,1,4478335710.14971,43906.7428958196
"111","ATG",2027,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4517582680.91871,43860.026028337,1,4517507223.66841,43860.0543377774,1,4517354022.59966,43860.1118176893,1,4517538242.62607,43860.0426986204,1,4517434553.28323,43860.0815973377
"112","ATG",2028,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4558064671.79873,43827.5449211417,1,4557988647.54662,43827.5765214091,1,4557834295.29557,43827.6406830876,1,4558019899.58107,43827.563529259,1,4557915431.08123,43827.60694976
"113","ATG",2029,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4556558656.8266,43813.0640079481,1,4556482762.27466,43813.0988454981,1,4556328673.35739,43813.169580229,1,4556513960.98597,43813.0845223691,1,4556409670.70061,43813.1323910819
"114","ATG",2030,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4600838755.31165,43817.511955349,1,4600762233.95918,43817.550011912,1,4600606872.45028,43817.6272826021,1,4600793690.32911,43817.5343653153,1,4600688538.71412,43817.5866571372
"115","ATG",2031,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4605088586.79002,43857.9865408574,1,4605012062.71267,43858.0274801844,1,4604856695.67427,43858.1106041094,1,4605043520.1988,43858.0106483657,1,4604938364.83145,43858.0669012724
"116","ATG",2032,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4656288296.05851,43927.2480760237,1,4656210989.98623,43927.2917747408,1,4656054035.26417,43927.3805014002,1,4656242768.93052,43927.273808424,1,4656136538.9787,43927.3338528929
"117","ATG",2033,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4665450892.23491,44013.6876625935,1,4665373510.05536,44013.7340884626,1,4665216400.81521,44013.8283524004,1,4665405320.28139,44013.7150009021,1,4665298985.73785,44013.7787926365
"118","ATG",2034,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4720018860.38663,44112.3257980059,1,4719940655.62419,44112.3750275924,1,4719781876.29459,44112.4749842696,1,4719972803.99239,44112.354787309,1,4719865339.08852,44112.4224315145
"119","ATG",2035,"ATG","PAHO","AMRO B","Latin America & Caribbean","High income",1,4730850438.447,44213.5554995047,1,4730772153.36711,44213.6077044421,1,4730613210.97167,44213.7137023485,1,4730804334.74643,44213.5862408703,1,4730696759.46241,44213.6579733816
"120","AUS",2019,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1299835455080.22,51246.6378474372,0,1299835455080.22,51246.6378474372,0,1299835455080.22,51246.6378474372,0,1299835455080.22,51246.6378474372,0,1299835455080.22,51246.6378474372
"121","AUS",2020,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1319063353231.61,51423.4670473512,0,1319040022889.96,51423.4722365219,0,1318992655226.63,51423.4827726795,0,1319049613597.2,51423.4701030443,0,1319017554450.26,51423.477233244
"122","AUS",2021,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1337651152146.34,51583.0307013088,0,1337627553940.5,51583.0412073376,0,1337579642431.75,51583.0625389163,0,1337637254758.93,51583.0368878846,0,1337604827521.67,51583.0513237352
"123","AUS",2022,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1357761875884.72,51809.1302279819,0,1357737969804.39,51809.1449643439,0,1357689433217.21,51809.1748852524,0,1357747797182.25,51809.1389056297,0,1357714946876.56,51809.1591541885
"124","AUS",2023,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1378850871708.28,52077.3075389311,0,1378826631792.71,52077.3257971718,0,1378777417418.92,52077.3628689563,0,1378836596402.49,52077.3182904707,0,1378803287355.75,52077.3433782833
"125","AUS",2024,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1399913154297.26,52346.9002840841,0,1399888579489.92,52346.9219467746,0,1399838685184.45,52346.965931008,0,1399898681766.02,52346.9130403662,0,1399864912526.6,52346.9428060799
"126","AUS",2025,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1420426577480.83,52596.7036021932,0,1420401679563.57,52596.7288451533,0,1420351129247.18,52596.7800988257,0,1420411914662.56,52596.7184667509,0,1420377701420.12,52596.7531519527
"127","AUS",2026,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1441918994747.81,52885.3473224945,0,1441893748318.27,52885.3755072827,0,1441842490416.45,52885.4327340933,0,1441904126683.06,52885.3639193754,0,1441869434532.21,52885.4026468118
"128","AUS",2027,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1462830552422.31,53153.2485164897,0,1462804970171.28,53153.279843229,0,1462753030450.2,53153.343449513,0,1462815486584.76,53153.2669635381,0,1462780332964.13,53153.31000819
"129","AUS",2028,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1483667197981.09,53421.2075750223,0,1483641280084.62,53421.2419638349,0,1483588658901.71,53421.3117874086,0,1483651934474.49,53421.2278252013,0,1483616319626.12,53421.2750773127
"130","AUS",2029,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1505385020122.53,53721.5409364975,0,1505358744030,53721.5778553851,0,1505305395600.7,53721.6528160708,0,1505369545666.81,53721.5626765348,0,1505333438603.89,53721.6134051109
"131","AUS",2030,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1528323831879.61,54067.4225025511,0,1528297166960.93,54067.4612654223,0,1528243029096.81,54067.5399701676,0,1528308128436.66,54067.4453284354,0,1528271487070.26,54067.4985907482
"132","AUS",2031,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1552612744915.98,54460.4421381311,0,1552585657970.77,54460.4820406649,0,1552530663264.98,54460.5630594036,0,1552596792934.04,54460.4656351163,0,1552559571643.35,54460.5204633897
"133","AUS",2032,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1578418059822.36,54905.3172332809,0,1578390513958.24,54905.3575187398,0,1578334587508.02,54905.4393149771,0,1578401837575.41,54905.3409557551,0,1578363985666.38,54905.3963101891
"134","AUS",2033,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1604950233220.04,55373.6624765402,0,1604922210744.08,55373.7027844251,0,1604865316627.39,55373.7846261969,0,1604933730288.67,55373.6862122202,0,1604895223449.34,55373.7415974689
"135","AUS",2034,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1630925330683.32,55821.1086245446,0,1630896844803.1,55821.1492042093,0,1630839009835.35,55821.2315978082,0,1630908554845.52,55821.1325202647,0,1630869411224.53,55821.1882789541
"136","AUS",2035,"AUS","WPRO","WPRO A","East Asia & Pacific","High income",0,1655519320855.46,56220.3049837151,0,1655490404428.42,56220.346456764,0,1655431695320.2,56220.4306643077,0,1655502291461.09,56220.3294055128,0,1655462556208.11,56220.3863917624
"137","AUT",2019,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,445879704955.32,50228.2685210465,0,445879704955.32,50228.2685210465,0,445879704955.32,50228.2685210465,0,445879704955.32,50228.2685210465,0,445879704955.32,50228.2685210465
"138","AUT",2020,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,445214911299.237,49956.7898675086,0,445207168519.635,49956.792825978,0,445191448330.748,49956.7988328853,0,445210351437.846,49956.791609632,0,445199711761.267,49956.7956747259
"139","AUT",2021,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,442772290408.514,49560.3638245483,0,442764612280.519,49560.3721915677,0,442749023354,49560.389180056,0,442767768620.413,49560.3687515486,0,442757217781.518,49560.3802482787
"140","AUT",2022,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,439810391654.778,49157.3031915478,0,439802788666.935,49157.317386683,0,439787352297.728,49157.34620865,0,439805914116.78,49157.3115504902,0,439795466528.14,49157.3310553645
"141","AUT",2023,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,436389084431.027,48731.3327114491,0,436381566236.223,48731.353216787,0,436366302022.641,48731.3948510756,0,436384656827.799,48731.3447862147,0,436374325753.65,48731.3729616492
"142","AUT",2024,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,432574579800.923,48267.6388976705,0,432567155044.787,48267.6662340667,0,432552080540.102,48267.7217382389,0,432570207223.932,48267.6549949697,0,432560004544.373,48267.6925566517
"143","AUT",2025,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,428517792148.556,47756.3570877696,0,428510466607.702,47756.3917067599,0,428495593540.225,47756.4619976322,0,428513477999.668,47756.3774734932,0,428503411652.4,47756.4250418613
"144","AUT",2026,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,424459140978.606,47240.8615446418,0,424451913966.591,47240.9033578307,0,424437240942.669,47240.9882559353,0,424454884853.599,47240.8861667367,0,424444953895.457,47240.9436203348
"145","AUT",2027,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,420201068862.978,46699.3852926182,0,420193944360.124,46699.4345020253,0,420179479461.05,46699.5344175597,0,420196873105.906,46699.4142700452,0,420187083006.361,46699.481886464
"146","AUT",2028,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,415869460885.06,46146.1896232868,0,415862439777.413,46146.246213225,0,415848184802.167,46146.3611143519,0,415865326017.752,46146.2229468077,0,415855677994.421,46146.3007044973
"147","AUT",2029,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,411603281081.89,45607.0117542261,0,411596360592.176,45607.075421859,0,411582309902.075,45607.2046937062,0,411599205468.846,45607.0492455124,0,411589695705.575,45607.1367283628
"148","AUT",2030,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,407474142623.301,45099.5177225569,0,407467318005.89,45099.5880060432,0,407453461965.88,45099.7307108903,0,407470123469.862,45099.5591096486,0,407460745445.785,45099.6556830679
"149","AUT",2031,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,403666467819.304,44633.6209441955,0,403659730481.637,44633.697214526,0,403646051646.223,44633.852075228,0,403662500065.32,44633.6658566944,0,403653241973.423,44633.7706563912
"150","AUT",2032,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,400120739689.098,44202.4679285349,0,400114082581.448,44202.5496706525,0,400100566637.55,44202.7156414332,0,400116819182.994,44202.5160631445,0,400107671336.268,44202.6283814035
"151","AUT",2033,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,396929891638.79,43820.919809979,0,396923305541.407,43821.0063827503,0,396909933770.122,43821.1821618426,0,396926012951.055,43820.9707891619,0,396916962680.633,43821.0897450306
"152","AUT",2034,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,394231778768.482,43503.8378689563,0,394225251468.556,43503.928486761,0,394211999074.151,43504.1124790237,0,394227934706.971,43503.8912300926,0,394218965231.171,43504.0157440838
"153","AUT",2035,"AUT","EURO","EURO A","Europe & Central Asia","High income",0,392107048126.879,43255.0521927059,0,392100565927.903,43255.1460345031,0,392087405102.279,43255.336572873,0,392103230625.677,43255.1074523184,0,392094323124.013,43255.2363962736
"154","AZE",2019,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,66140891120.3168,6598.70225810623,1,66140891120.3168,6598.70225810623,1,66140891120.3168,6598.70225810623,1,66140891120.3168,6598.70225810623,1,66140891120.3168,6598.70225810623
"155","AZE",2020,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,67205144098.8775,6646.07833256305,1,67204013648.6358,6646.07852600641,1,67201718492.0911,6646.07891877576,1,67204478354.4433,6646.07844647405,1,67202924950.7662,6646.07871227546
"156","AZE",2021,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,68311406630.4453,6700.48127812116,1,68310255710.3109,6700.48162317586,1,68307918993.686,6700.48232377846,1,68310728830.9913,6700.48148130997,1,68309147298.9372,6700.48195543341
"157","AZE",2022,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,69446718642.673,6762.09529139951,1,69445545588.4361,6762.09575753045,1,69443163932.8798,6762.09670396766,1,69446027808.179,6762.09556588523,1,69444415861.0331,6762.09620637389
"158","AZE",2023,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,70644501261.7299,6832.15679513829,1,70643304471.2934,6832.15734945691,1,70640874624.0611,6832.15847495145,1,70643796448.7201,6832.15712155417,1,70642151885.0383,6832.15788321744
"159","AZE",2024,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,71906812201.1454,6911.45830460836,1,71905590930.9478,6911.45891678222,1,71903111382.3835,6911.46015974676,1,71906092971.7028,6911.45866509286,1,71904414769.6782,6911.45950625233
"160","AZE",2025,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,73245446881.6584,6999.7560093328,1,73244200608.9044,6999.75665564035,1,73241670297.576,6999.75796791052,1,73244712927.856,6999.75638991724,1,73243000368.9928,6999.7572779783
"161","AZE",2026,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,74643933493.8723,7095.43094048215,1,74642661794.0124,7095.43163277824,1,74640079857.9569,7095.43303842429,1,74643184565.652,7095.43134814738,1,74641437066.4818,7095.43229939922
"162","AZE",2027,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,76126277421.804,7200.74512124518,1,76124979329.24,7200.74583266252,1,76122343808.0027,7200.74727713312,1,76125512950.4811,7200.74554017012,1,76123729184.0738,7200.74651769577
"163","AZE",2028,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,77698708082.2296,7316.26253128339,1,77697382565.0559,7316.26323253644,1,77694691363.5589,7316.26465637018,1,77697927460.0675,7316.26294422296,1,77696106008.3722,7316.26390778262
"164","AZE",2029,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,79374950733.7736,7442.5645319994,1,79373596270.7353,7442.56519084898,1,79370846300.3709,7442.56652858719,1,79374153064.8626,7442.56491996924,1,79372291837.4241,7442.5658252646
"165","AZE",2030,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,81165097496.734,7579.8559485183,1,81163712182.4893,7579.85653598048,1,81160899574.8362,7579.85772877389,1,81164281658.9802,7579.85629445094,1,81162378037.5792,7579.85710165654
"166","AZE",2031,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,83026608152.0568,7724.12393265018,1,83025190891.9001,7724.12448831274,1,83022313424.3772,7724.12561654104,1,83025773500.7605,7724.12425985726,1,83023825981.0989,7724.12502336891
"167","AZE",2032,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,85020577269.5358,7881.76298039639,1,85019125794.0044,7881.76345419667,1,85016178858.9155,7881.76441621229,1,85019722468.168,7881.76325939802,1,85017727931.6784,7881.76391042702
"168","AZE",2033,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,87151424684.875,8051.68372920131,1,87149936505.1626,8051.68409263581,1,87146915049.4801,8051.68483056525,1,87150548267.7387,8051.68394321292,1,87148503294.4635,8051.68444259406
"169","AZE",2034,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,89381082626.47,8231.8182562599,1,89379555946.6253,8231.81852042193,1,89376456324.0284,8231.81905678959,1,89380183535.9015,8231.81841181386,1,89378085657.9602,8231.81877479008
"170","AZE",2035,"AZE","EURO","EURO B","Europe & Central Asia","Upper middle income",1,91713800466.5042,8421.0633060788,1,91712233552.7872,8421.06351766575,1,91709052243.264,8421.06394728695,1,91712877681.4696,8421.06343067332,1,91710724516.4524,8421.06372140948
"171","BDI",2019,"BDI","AFRO","AFRO E","Sub-Saharan Africa","Low income",0,3012309027.21151,261.245230266952,0,3012309027.21151,261.245230266952,0,3012309027.21151,261.245230266952,0,3012309027.21151,261.245230266952,0,3012309027.21151,261.245230266952
"172","BDI",2020,"BDI","AFRO","AFRO E","Sub-Saharan Africa","Low income",0,3117441820.21669,262.168179313488,0,3117379531.04178,262.168172555851,0,3117253065.1412,262.16815883497,0,3117405137.44319,262.168175334192,0,3117319544.30502,262.168166048804
"173","BDI",2021,"BDI","AFRO","AFRO E","Sub-Saharan Africa","Low income",0,3228617447.86193,263.453076120924,0,3228552883.54129,263.453059210253,0,3228421798.40546,263.453024874393,0,3228579425.23285,263.453066162921,0,3228490705.76502,263.453042926673
